province_name,year,building_count
Zeeland,1852,7
Zeeland,1853,17
Zeeland,1854,12
Zeeland,1855,33
Zeeland,1856,19
Zeeland,1857,7
Zeeland,1858,10
Zeeland,1859,13
Zeeland,1860,221
Zeeland,1861,18
Zeeland,1862,24
Zeeland,1863,17
Zeeland,1864,17
Zeeland,1865,68
Zeeland,1866,25
Zeeland,1867,30
Zeeland,1868,29
Zeeland,1869,14
Zeeland,1870,255
Zeeland,1871,25
Zeeland,1872,52
Zeeland,1873,36
Zeeland,1874,50
Zeeland,1875,114
Zeeland,1876,57
Zeeland,1877,51
Zeeland,1878,64
Zeeland,1879,30
Zeeland,1880,497
Zeeland,1881,51
Zeeland,1882,54
Zeeland,1883,30
Zeeland,1884,30
Zeeland,1885,78
Zeeland,1886,40
Zeeland,1887,48
Zeeland,1888,60
Zeeland,1889,52
Zeeland,1890,502
Zeeland,1891,77
Zeeland,1892,119
Zeeland,1893,69
Zeeland,1894,84
Zeeland,1895,206
Zeeland,1896,131
Zeeland,1897,128
Zeeland,1898,201
Zeeland,1899,279
Zeeland,1900,2339
Zeeland,1901,1961
Zeeland,1902,432
Zeeland,1903,289
Zeeland,1904,319
Zeeland,1905,548
Zeeland,1906,383
Zeeland,1907,302
Zeeland,1908,370
Zeeland,1909,283
Zeeland,1910,2732
Zeeland,1911,391
Zeeland,1912,701
Zeeland,1913,215
Zeeland,1914,249
Zeeland,1915,452
Zeeland,1916,254
Zeeland,1917,209
Zeeland,1918,342
Zeeland,1919,194
Zeeland,1920,2879
Zeeland,1921,529
Zeeland,1922,434
Zeeland,1923,383
Zeeland,1924,476
Zeeland,1925,1302
Zeeland,1926,662
Zeeland,1927,548
Zeeland,1928,1036
Zeeland,1929,471
Zeeland,1930,3271
Zeeland,1931,458
Zeeland,1932,733
Zeeland,1933,504
Zeeland,1934,700
Zeeland,1935,1649
Zeeland,1936,959
Zeeland,1937,649
Zeeland,1938,1475
Zeeland,1939,863
Zeeland,1940,811
Zeeland,1941,176
Zeeland,1942,212
Zeeland,1943,86
Zeeland,1944,32
Zeeland,1945,278
Zeeland,1946,297
Zeeland,1947,947
Zeeland,1948,2441
Zeeland,1949,1510
Zeeland,1950,3649
Zeeland,1951,809
Zeeland,1952,1134
Zeeland,1953,1318
Zeeland,1954,1648
Zeeland,1955,2360
Zeeland,1956,1641
Zeeland,1957,1491
Zeeland,1958,1583
Zeeland,1959,1190
Zeeland,1960,4173
Zeeland,1961,1145
Zeeland,1962,1458
Zeeland,1963,1840
Zeeland,1964,1792
Zeeland,1965,3342
Zeeland,1966,3513
Zeeland,1967,4026
Zeeland,1968,4365
Zeeland,1969,2264
Zeeland,1970,6972
Zeeland,1971,3270
Zeeland,1972,4212
Zeeland,1973,4071
Zeeland,1974,3682
Zeeland,1975,5647
Zeeland,1976,4317
Zeeland,1977,3268
Zeeland,1978,4410
Zeeland,1979,2705
Zeeland,1980,3921
Zeeland,1981,1920
Zeeland,1982,2060
Zeeland,1983,1558
Zeeland,1984,1420
Zeeland,1985,2196
Zeeland,1986,2325
Zeeland,1987,2324
Zeeland,1988,2077
Zeeland,1989,1976
Zeeland,1990,2842
Zeeland,1991,1429
Zeeland,1992,2185
Zeeland,1993,2360
Zeeland,1994,2535
Zeeland,1995,2778
Zeeland,1996,2299
Zeeland,1997,2716
Zeeland,1998,3345
Zeeland,1999,2724
Zeeland,2000,4739
Zeeland,2001,1712
Zeeland,2002,1782
Zeeland,2003,1786
Zeeland,2004,1670
Zeeland,2005,1581
Zeeland,2006,1872
Zeeland,2007,1543
Zeeland,2008,1878
Zeeland,2009,1329
Zeeland,2010,1530
Zeeland,2011,1767
Zeeland,2012,1819
Zeeland,2013,1092
Zeeland,2014,1053
Zeeland,2015,1319
Zeeland,2016,1369
Zeeland,2017,1289
Zeeland,2018,1958
Zeeland,2019,2220
Zeeland,2020,1756
Zeeland,2021,1965
Zeeland,2022,2423
Zeeland,2023,2447
Zeeland,2024,2203
Zeeland,2025,2614
Zeeland,2026,280
Zeeland,2028,2
Zeeland,9999,26
Zuid-Holland,1000,1
Zuid-Holland,1100,2
Zuid-Holland,1133,1
Zuid-Holland,1143,1
Zuid-Holland,1156,1
Zuid-Holland,1200,3
Zuid-Holland,1212,2
Zuid-Holland,1230,1
Zuid-Holland,1244,1
Zuid-Holland,1250,1
Zuid-Holland,1275,2
Zuid-Holland,1290,2
Zuid-Holland,1295,1
Zuid-Holland,1300,5
Zuid-Holland,1307,1
Zuid-Holland,1325,1
Zuid-Holland,1330,1
Zuid-Holland,1350,5
Zuid-Holland,1359,1
Zuid-Holland,1360,1
Zuid-Holland,1362,2
Zuid-Holland,1363,1
Zuid-Holland,1366,3
Zuid-Holland,1367,1
Zuid-Holland,1368,1
Zuid-Holland,1369,3
Zuid-Holland,1378,1
Zuid-Holland,1380,2
Zuid-Holland,1381,1
Zuid-Holland,1383,1
Zuid-Holland,1385,1
Zuid-Holland,1388,1
Zuid-Holland,1390,2
Zuid-Holland,1398,2
Zuid-Holland,1400,30
Zuid-Holland,1402,3
Zuid-Holland,1405,1
Zuid-Holland,1407,2
Zuid-Holland,1408,2
Zuid-Holland,1409,6
Zuid-Holland,1414,1
Zuid-Holland,1420,1
Zuid-Holland,1422,1
Zuid-Holland,1423,1
Zuid-Holland,1425,2
Zuid-Holland,1428,1
Zuid-Holland,1429,2
Zuid-Holland,1432,1
Zuid-Holland,1433,1
Zuid-Holland,1437,3
Zuid-Holland,1440,5
Zuid-Holland,1443,1
Zuid-Holland,1444,2
Zuid-Holland,1445,6
Zuid-Holland,1446,1
Zuid-Holland,1447,1
Zuid-Holland,1448,1
Zuid-Holland,1449,1
Zuid-Holland,1450,41
Zuid-Holland,1451,5
Zuid-Holland,1455,2
Zuid-Holland,1456,1
Zuid-Holland,1457,2
Zuid-Holland,1458,2
Zuid-Holland,1459,1
Zuid-Holland,1460,1
Zuid-Holland,1462,1
Zuid-Holland,1463,5
Zuid-Holland,1464,1
Zuid-Holland,1465,1
Zuid-Holland,1467,4
Zuid-Holland,1468,1
Zuid-Holland,1469,3
Zuid-Holland,1470,4
Zuid-Holland,1471,3
Zuid-Holland,1472,4
Zuid-Holland,1475,12
Zuid-Holland,1478,2
Zuid-Holland,1480,9
Zuid-Holland,1481,2
Zuid-Holland,1482,6
Zuid-Holland,1484,2
Zuid-Holland,1485,10
Zuid-Holland,1486,1
Zuid-Holland,1487,1
Zuid-Holland,1488,2
Zuid-Holland,1490,1
Zuid-Holland,1493,2
Zuid-Holland,1495,1
Zuid-Holland,1496,12
Zuid-Holland,1497,2
Zuid-Holland,1499,1
Zuid-Holland,1500,40
Zuid-Holland,1501,4
Zuid-Holland,1505,15
Zuid-Holland,1506,1
Zuid-Holland,1507,1
Zuid-Holland,1509,17
Zuid-Holland,1510,10
Zuid-Holland,1511,1
Zuid-Holland,1512,3
Zuid-Holland,1514,10
Zuid-Holland,1515,1
Zuid-Holland,1518,1
Zuid-Holland,1519,6
Zuid-Holland,1520,2
Zuid-Holland,1523,2
Zuid-Holland,1524,1
Zuid-Holland,1525,12
Zuid-Holland,1530,6
Zuid-Holland,1532,1
Zuid-Holland,1534,2
Zuid-Holland,1536,9
Zuid-Holland,1537,1
Zuid-Holland,1539,2
Zuid-Holland,1540,12
Zuid-Holland,1542,1
Zuid-Holland,1545,2
Zuid-Holland,1546,1
Zuid-Holland,1547,2
Zuid-Holland,1549,2
Zuid-Holland,1550,65
Zuid-Holland,1551,3
Zuid-Holland,1553,2
Zuid-Holland,1554,1
Zuid-Holland,1555,2
Zuid-Holland,1556,2
Zuid-Holland,1558,2
Zuid-Holland,1560,4
Zuid-Holland,1561,1
Zuid-Holland,1562,3
Zuid-Holland,1563,3
Zuid-Holland,1564,1
Zuid-Holland,1565,2
Zuid-Holland,1566,3
Zuid-Holland,1569,2
Zuid-Holland,1570,3
Zuid-Holland,1571,1
Zuid-Holland,1574,4
Zuid-Holland,1575,17
Zuid-Holland,1578,3
Zuid-Holland,1580,7
Zuid-Holland,1581,1
Zuid-Holland,1582,1
Zuid-Holland,1583,9
Zuid-Holland,1584,5
Zuid-Holland,1585,8
Zuid-Holland,1586,1
Zuid-Holland,1587,4
Zuid-Holland,1588,4
Zuid-Holland,1589,4
Zuid-Holland,1590,10
Zuid-Holland,1591,1
Zuid-Holland,1592,4
Zuid-Holland,1594,1
Zuid-Holland,1595,2
Zuid-Holland,1596,6
Zuid-Holland,1597,14
Zuid-Holland,1598,4
Zuid-Holland,1599,3
Zuid-Holland,1600,258
Zuid-Holland,1601,2
Zuid-Holland,1602,3
Zuid-Holland,1603,3
Zuid-Holland,1604,3
Zuid-Holland,1605,25
Zuid-Holland,1606,4
Zuid-Holland,1607,13
Zuid-Holland,1608,3
Zuid-Holland,1609,8
Zuid-Holland,1610,8
Zuid-Holland,1611,11
Zuid-Holland,1612,12
Zuid-Holland,1613,9
Zuid-Holland,1614,11
Zuid-Holland,1615,8
Zuid-Holland,1616,50
Zuid-Holland,1617,4
Zuid-Holland,1618,6
Zuid-Holland,1619,4
Zuid-Holland,1620,24
Zuid-Holland,1621,4
Zuid-Holland,1622,10
Zuid-Holland,1623,6
Zuid-Holland,1624,20
Zuid-Holland,1625,122
Zuid-Holland,1626,4
Zuid-Holland,1627,3
Zuid-Holland,1628,6
Zuid-Holland,1629,4
Zuid-Holland,1630,40
Zuid-Holland,1631,9
Zuid-Holland,1632,14
Zuid-Holland,1633,6
Zuid-Holland,1634,9
Zuid-Holland,1635,7
Zuid-Holland,1636,26
Zuid-Holland,1637,2
Zuid-Holland,1638,3
Zuid-Holland,1639,10
Zuid-Holland,1640,52
Zuid-Holland,1641,14
Zuid-Holland,1642,14
Zuid-Holland,1643,8
Zuid-Holland,1644,17
Zuid-Holland,1645,14
Zuid-Holland,1646,8
Zuid-Holland,1647,23
Zuid-Holland,1648,16
Zuid-Holland,1649,18
Zuid-Holland,1650,1098
Zuid-Holland,1651,13
Zuid-Holland,1652,12
Zuid-Holland,1653,8
Zuid-Holland,1654,5
Zuid-Holland,1655,14
Zuid-Holland,1656,20
Zuid-Holland,1657,9
Zuid-Holland,1658,12
Zuid-Holland,1659,19
Zuid-Holland,1660,127
Zuid-Holland,1661,5
Zuid-Holland,1662,5
Zuid-Holland,1663,10
Zuid-Holland,1664,8
Zuid-Holland,1665,25
Zuid-Holland,1666,39
Zuid-Holland,1667,19
Zuid-Holland,1668,10
Zuid-Holland,1669,8
Zuid-Holland,1670,55
Zuid-Holland,1671,32
Zuid-Holland,1672,13
Zuid-Holland,1673,5
Zuid-Holland,1674,8
Zuid-Holland,1675,137
Zuid-Holland,1676,4
Zuid-Holland,1677,1
Zuid-Holland,1678,1
Zuid-Holland,1679,5
Zuid-Holland,1680,33
Zuid-Holland,1681,55
Zuid-Holland,1682,4
Zuid-Holland,1683,19
Zuid-Holland,1684,1
Zuid-Holland,1685,3
Zuid-Holland,1686,5
Zuid-Holland,1687,6
Zuid-Holland,1688,4
Zuid-Holland,1689,5
Zuid-Holland,1690,28
Zuid-Holland,1691,8
Zuid-Holland,1692,6
Zuid-Holland,1693,2
Zuid-Holland,1694,16
Zuid-Holland,1695,4
Zuid-Holland,1696,3
Zuid-Holland,1697,6
Zuid-Holland,1698,1
Zuid-Holland,1699,9
Zuid-Holland,1700,612
Zuid-Holland,1701,14
Zuid-Holland,1702,19
Zuid-Holland,1703,7
Zuid-Holland,1704,3
Zuid-Holland,1705,7
Zuid-Holland,1706,11
Zuid-Holland,1707,20
Zuid-Holland,1708,3
Zuid-Holland,1709,9
Zuid-Holland,1710,13
Zuid-Holland,1711,4
Zuid-Holland,1712,5
Zuid-Holland,1713,3
Zuid-Holland,1714,7
Zuid-Holland,1715,7
Zuid-Holland,1716,3
Zuid-Holland,1717,5
Zuid-Holland,1718,3
Zuid-Holland,1719,5
Zuid-Holland,1720,31
Zuid-Holland,1721,4
Zuid-Holland,1722,10
Zuid-Holland,1723,32
Zuid-Holland,1724,2
Zuid-Holland,1725,102
Zuid-Holland,1726,11
Zuid-Holland,1727,9
Zuid-Holland,1728,7
Zuid-Holland,1729,6
Zuid-Holland,1730,71
Zuid-Holland,1731,9
Zuid-Holland,1732,10
Zuid-Holland,1733,9
Zuid-Holland,1734,7
Zuid-Holland,1735,17
Zuid-Holland,1736,4
Zuid-Holland,1737,13
Zuid-Holland,1738,17
Zuid-Holland,1739,2
Zuid-Holland,1740,44
Zuid-Holland,1741,5
Zuid-Holland,1742,8
Zuid-Holland,1743,14
Zuid-Holland,1744,5
Zuid-Holland,1745,5
Zuid-Holland,1746,10
Zuid-Holland,1747,5
Zuid-Holland,1748,7
Zuid-Holland,1749,15
Zuid-Holland,1750,1801
Zuid-Holland,1751,10
Zuid-Holland,1752,4
Zuid-Holland,1753,8
Zuid-Holland,1754,11
Zuid-Holland,1755,60
Zuid-Holland,1756,9
Zuid-Holland,1757,11
Zuid-Holland,1758,2
Zuid-Holland,1759,5
Zuid-Holland,1760,84
Zuid-Holland,1761,4
Zuid-Holland,1762,30
Zuid-Holland,1763,14
Zuid-Holland,1764,6
Zuid-Holland,1765,15
Zuid-Holland,1766,13
Zuid-Holland,1767,9
Zuid-Holland,1768,13
Zuid-Holland,1769,21
Zuid-Holland,1770,32
Zuid-Holland,1771,18
Zuid-Holland,1772,10
Zuid-Holland,1773,39
Zuid-Holland,1774,23
Zuid-Holland,1775,146
Zuid-Holland,1776,12
Zuid-Holland,1777,23
Zuid-Holland,1778,11
Zuid-Holland,1779,7
Zuid-Holland,1780,109
Zuid-Holland,1781,13
Zuid-Holland,1782,10
Zuid-Holland,1783,9
Zuid-Holland,1784,6
Zuid-Holland,1785,18
Zuid-Holland,1786,16
Zuid-Holland,1787,9
Zuid-Holland,1788,8
Zuid-Holland,1789,10
Zuid-Holland,1790,69
Zuid-Holland,1791,6
Zuid-Holland,1792,17
Zuid-Holland,1793,7
Zuid-Holland,1794,10
Zuid-Holland,1795,16
Zuid-Holland,1796,13
Zuid-Holland,1797,5
Zuid-Holland,1798,10
Zuid-Holland,1799,31
Zuid-Holland,1800,1223
Zuid-Holland,1801,16
Zuid-Holland,1802,13
Zuid-Holland,1803,9
Zuid-Holland,1804,10
Zuid-Holland,1805,21
Zuid-Holland,1806,11
Zuid-Holland,1807,11
Zuid-Holland,1808,12
Zuid-Holland,1809,12
Zuid-Holland,1810,105
Zuid-Holland,1811,12
Zuid-Holland,1812,18
Zuid-Holland,1813,15
Zuid-Holland,1814,4
Zuid-Holland,1815,11
Zuid-Holland,1816,17
Zuid-Holland,1817,6
Zuid-Holland,1818,11
Zuid-Holland,1819,11
Zuid-Holland,1820,84
Zuid-Holland,1821,7
Zuid-Holland,1822,12
Zuid-Holland,1823,12
Zuid-Holland,1824,17
Zuid-Holland,1825,338
Zuid-Holland,1826,10
Zuid-Holland,1827,9
Zuid-Holland,1828,20
Zuid-Holland,1829,16
Zuid-Holland,1830,166
Zuid-Holland,1831,15
Zuid-Holland,1832,25
Zuid-Holland,1833,15
Zuid-Holland,1834,11
Zuid-Holland,1835,34
Zuid-Holland,1836,8
Zuid-Holland,1837,21
Zuid-Holland,1838,23
Zuid-Holland,1839,22
Zuid-Holland,1840,121
Zuid-Holland,1841,21
Zuid-Holland,1842,21
Zuid-Holland,1843,36
Zuid-Holland,1844,23
Zuid-Holland,1845,28
Zuid-Holland,1846,23
Zuid-Holland,1847,23
Zuid-Holland,1848,37
Zuid-Holland,1849,49
Zuid-Holland,1850,1972
Zuid-Holland,1851,39
Zuid-Holland,1852,49
Zuid-Holland,1853,36
Zuid-Holland,1854,22
Zuid-Holland,1855,49
Zuid-Holland,1856,78
Zuid-Holland,1857,38
Zuid-Holland,1858,31
Zuid-Holland,1859,345
Zuid-Holland,1860,593
Zuid-Holland,1861,81
Zuid-Holland,1862,115
Zuid-Holland,1863,76
Zuid-Holland,1864,105
Zuid-Holland,1865,269
Zuid-Holland,1866,80
Zuid-Holland,1867,67
Zuid-Holland,1868,151
Zuid-Holland,1869,133
Zuid-Holland,1870,847
Zuid-Holland,1871,123
Zuid-Holland,1872,207
Zuid-Holland,1873,133
Zuid-Holland,1874,245
Zuid-Holland,1875,1239
Zuid-Holland,1876,267
Zuid-Holland,1877,265
Zuid-Holland,1878,260
Zuid-Holland,1879,352
Zuid-Holland,1880,2115
Zuid-Holland,1881,553
Zuid-Holland,1882,454
Zuid-Holland,1883,298
Zuid-Holland,1884,288
Zuid-Holland,1885,857
Zuid-Holland,1886,393
Zuid-Holland,1887,570
Zuid-Holland,1888,467
Zuid-Holland,1889,608
Zuid-Holland,1890,2525
Zuid-Holland,1891,477
Zuid-Holland,1892,574
Zuid-Holland,1893,737
Zuid-Holland,1894,977
Zuid-Holland,1895,1749
Zuid-Holland,1896,1165
Zuid-Holland,1897,1299
Zuid-Holland,1898,1286
Zuid-Holland,1899,1399
Zuid-Holland,1900,8244
Zuid-Holland,1901,1473
Zuid-Holland,1902,1842
Zuid-Holland,1903,1654
Zuid-Holland,1904,1895
Zuid-Holland,1905,3339
Zuid-Holland,1906,3792
Zuid-Holland,1907,1770
Zuid-Holland,1908,2319
Zuid-Holland,1909,2392
Zuid-Holland,1910,7178
Zuid-Holland,1911,2196
Zuid-Holland,1912,3381
Zuid-Holland,1913,2442
Zuid-Holland,1914,2761
Zuid-Holland,1915,3984
Zuid-Holland,1916,2839
Zuid-Holland,1917,1807
Zuid-Holland,1918,2209
Zuid-Holland,1919,2550
Zuid-Holland,1920,9892
Zuid-Holland,1921,4882
Zuid-Holland,1922,4780
Zuid-Holland,1923,4527
Zuid-Holland,1924,4662
Zuid-Holland,1925,8721
Zuid-Holland,1926,6430
Zuid-Holland,1927,6755
Zuid-Holland,1928,6743
Zuid-Holland,1929,6322
Zuid-Holland,1930,13264
Zuid-Holland,1931,6086
Zuid-Holland,1932,5378
Zuid-Holland,1933,7237
Zuid-Holland,1934,6481
Zuid-Holland,1935,7807
Zuid-Holland,1936,5667
Zuid-Holland,1937,5245
Zuid-Holland,1938,7048
Zuid-Holland,1939,5732
Zuid-Holland,1940,3561
Zuid-Holland,1941,3830
Zuid-Holland,1942,878
Zuid-Holland,1943,505
Zuid-Holland,1944,183
Zuid-Holland,1945,374
Zuid-Holland,1946,532
Zuid-Holland,1947,1597
Zuid-Holland,1948,2968
Zuid-Holland,1949,3983
Zuid-Holland,1950,9598
Zuid-Holland,1951,6637
Zuid-Holland,1952,5977
Zuid-Holland,1953,6182
Zuid-Holland,1954,7268
Zuid-Holland,1955,8814
Zuid-Holland,1956,8317
Zuid-Holland,1957,10245
Zuid-Holland,1958,11392
Zuid-Holland,1959,9701
Zuid-Holland,1960,17542
Zuid-Holland,1961,11819
Zuid-Holland,1962,9712
Zuid-Holland,1963,10135
Zuid-Holland,1964,10014
Zuid-Holland,1965,13564
Zuid-Holland,1966,12007
Zuid-Holland,1967,13293
Zuid-Holland,1968,16161
Zuid-Holland,1969,16406
Zuid-Holland,1970,20416
Zuid-Holland,1971,15270
Zuid-Holland,1972,18771
Zuid-Holland,1973,17920
Zuid-Holland,1974,16688
Zuid-Holland,1975,16097
Zuid-Holland,1976,16287
Zuid-Holland,1977,14205
Zuid-Holland,1978,16537
Zuid-Holland,1979,12922
Zuid-Holland,1980,21013
Zuid-Holland,1981,19361
Zuid-Holland,1982,18141
Zuid-Holland,1983,16373
Zuid-Holland,1984,13528
Zuid-Holland,1985,14175
Zuid-Holland,1986,14747
Zuid-Holland,1987,14050
Zuid-Holland,1988,16409
Zuid-Holland,1989,14514
Zuid-Holland,1990,14433
Zuid-Holland,1991,11919
Zuid-Holland,1992,12694
Zuid-Holland,1993,11790
Zuid-Holland,1994,12456
Zuid-Holland,1995,12086
Zuid-Holland,1996,11279
Zuid-Holland,1997,11144
Zuid-Holland,1998,15512
Zuid-Holland,1999,12292
Zuid-Holland,2000,12389
Zuid-Holland,2001,11267
Zuid-Holland,2002,13033
Zuid-Holland,2003,10039
Zuid-Holland,2004,9333
Zuid-Holland,2005,10546
Zuid-Holland,2006,10145
Zuid-Holland,2007,9465
Zuid-Holland,2008,10278
Zuid-Holland,2009,10204
Zuid-Holland,2010,8691
Zuid-Holland,2011,7428
Zuid-Holland,2012,6555
Zuid-Holland,2013,5199
Zuid-Holland,2014,5252
Zuid-Holland,2015,6969
Zuid-Holland,2016,9107
Zuid-Holland,2017,8677
Zuid-Holland,2018,9463
Zuid-Holland,2019,9987
Zuid-Holland,2020,9380
Zuid-Holland,2021,9167
Zuid-Holland,2022,9358
Zuid-Holland,2023,9315
Zuid-Holland,2024,10000
Zuid-Holland,2025,11500
Zuid-Holland,2026,1173
Zuid-Holland,2027,37
Zuid-Holland,9999,82
